company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Ervia,Utilities,,,,1976,,,,,,,,,,,,Gas and electricity distribution,,,,MalPatSaj-wikipedia-org
ESB Group,Utilities,,,,1927,,,,,,,,,,,,Electricity distribution and generation,,,,MalPatSaj-wikipedia-org
Experian,Financials,,,,1996,,,,,,,,,,,,Credit services,,,,MalPatSaj-wikipedia-org
FBD Holdings,Financials,,,,1969,,,,,,,,,,,,Auto and property insurance,,,,MalPatSaj-wikipedia-org
FINEOS,Technology,,,,1993,,,,,,,,,,,,Software development,,,,MalPatSaj-wikipedia-org
First Trust Bank,Financials,,,,1991,,,,,,,,,,,,"One of the Big Four banks, part of Allied Irish Banks",,,,MalPatSaj-wikipedia-org
Four Star Pizza,Consumer services,,,,1986,,,,,,,,,,,,Fast-food pizza chain,,,,MalPatSaj-wikipedia-org
Fyffes,Consumer goods,,,,1888,,,,,,,,,,,,Banana and fruit importers,,,,MalPatSaj-wikipedia-org
Glanbia,Consumer goods,,,,1997,,,,,,,,,,,,Nutrition,,,,MalPatSaj-wikipedia-org
GlenDimplex,Consumer goods,,,,1973,,,,,,,,,,,,Manufacturer of consumer electrical goods,,,,MalPatSaj-wikipedia-org
GoCar,Consumer services,,,,2008,,,,,,,,,,,,Car sharing service,,,,MalPatSaj-wikipedia-org
Greencore,Consumer goods,,,,1991,,,,,,,,,,,,Food conglomerate,,,,MalPatSaj-wikipedia-org
Guineys,Consumer services,,,,1971,,,,,,,,,,,,Clothing and department stores,,,,MalPatSaj-wikipedia-org
Guinness,Consumer goods,,,,1759,,,,,,,,,,,,Part of Diageo (UK),,,,MalPatSaj-wikipedia-org
Havok,Technology,,,,1998,,,,,,,,,,,,"Software development, part of Microsoft (US)",,,,MalPatSaj-wikipedia-org
Heatons,Consumer services,,,,1946,,,,,,,,,,,,"Department stores, part of Sports Direct (UK)",,,,MalPatSaj-wikipedia-org
Horizon Therapeutics,Consumer services,,,,2005,,,,,,,,,,,,Pharmaceutical,,,,MalPatSaj-wikipedia-org
Iarnród Éireann,Consumer services,,,,1987,,,,,,,,,,,,"Passenger rail company, part of CIÉ",,,,MalPatSaj-wikipedia-org
Independent News & Media,Consumer services,,,,1904,,,,,,,,,,,,News publisher,,,,MalPatSaj-wikipedia-org
Insomnia Coffee Company,Consumer services,,,,1997,,,,,,,,,,,,Coffee chain,,,,MalPatSaj-wikipedia-org
Intel Ireland,Technology,,,,1989,,,,,,,,,,,,Largest manufacturing plant outside of the United States,,,,MalPatSaj-wikipedia-org
IONA Technologies,Technology,,,,1991,,,,,,,,,,,,Acquired by Progress Software in 2008,,,,MalPatSaj-wikipedia-org
Irish Citylink,Consumer services,,,,1994,,,,,,,,,,,,Part of ComfortDelGro (Singapore),,,,MalPatSaj-wikipedia-org
Irish Continental Group,Industrials,,,,1972,,,,,,,,,,,,Shipping and transport,,,,MalPatSaj-wikipedia-org
Irish Ferries,Industrials,,,,1992,,,,,,,,,,,,Part of Irish Continental Group,,,,MalPatSaj-wikipedia-org
Johnson Controls,Industrials,,,,1885,,,,,,,,,,,,Electronic equipment,,,,MalPatSaj-wikipedia-org
KBC Bank Ireland,Financials,,,,1973,,,,,,,,,,,,Formerly IIB Bank,,,,MalPatSaj-wikipedia-org
Kerry Group,Consumer goods,,,,1972,,,,,,,,,,,,Food and dairy,,,,MalPatSaj-wikipedia-org
Kingspan Group,Industrials,,,,1966,,,,,,,,,,,,Building materials,,,,MalPatSaj-wikipedia-org
Laya Healthcare,Financials,,,,1997,,,,,,,,,,,,Private health insurance,,,,MalPatSaj-wikipedia-org
Magnet Networks,Telecommunications,,,,2004,,,,,,,,,,,,Broadband,,,,MalPatSaj-wikipedia-org
Mannok,Industrials,,,,1973,,,,,,,,,,,,"Construction, formerly Aventas and the QUINN group",,,,MalPatSaj-wikipedia-org
Medtronic,Health care,,,,1949,,,,,,,,,,,,"Medical devices, operational headquarters in Fridley, Minnesota (US)",,,,MalPatSaj-wikipedia-org
Meteor,Telecommunications,,,,1998,,,,,,,,,,,,Merged into Eir,,,,MalPatSaj-wikipedia-org
Metro,Consumer services,,,,1973,,,,,,,,,,,,"Formerly Citybus, part of Northern Ireland Transport Holding Company",,,,MalPatSaj-wikipedia-org
Musgrave Group,Consumer services,,,,1876,,,,,,,,,,,,Food and grocery,,,,MalPatSaj-wikipedia-org
National Lottery,Consumer services,,,,1987,,,,,,,,,,,,"National lottery, part of private firm Premier Lotteries Ireland",,,,MalPatSaj-wikipedia-org
NI Railways,Consumer services,,,,1967,,,,,,,,,,,,"Passenger rail, part of Northern Ireland Transport Holding Company",,,,MalPatSaj-wikipedia-org
Norkom,Technology,,,,1998,,,,,,,,,,,,Now a part of Detica,,,,MalPatSaj-wikipedia-org
Northern Ireland Electricity,Utilities,,,,1991,,,,,,,,,,,,Part of ESB Group,,,,MalPatSaj-wikipedia-org
Northern Ireland Transport Holding Company,Consumer services,,,,1967,,,,,,,,,,,,"Holding company for passenger bus and rail, branded as Translink",,,,MalPatSaj-wikipedia-org
NTR plc,Utilities,,,,1978,,,,,,,,,,,,Infrastructure development,,,,MalPatSaj-wikipedia-org
Oatfield,Consumer goods,,,,1927,,,,,,,,,,,,"Defunct, brand now part of Zed Candy",,,,MalPatSaj-wikipedia-org
O'Briens Irish Sandwich Bars,Consumer services,,,,1988,,,,,,,,,,,,"Sandwich chain, part of Abrakebabra Investments",,,,MalPatSaj-wikipedia-org
Openet,Technology,,,,1999,,,,,,,,,,,,Telecom software,,,,MalPatSaj-wikipedia-org
Paddy Power,Consumer services,,,,1988,,,,,,,,,,,,Betting shops,,,,MalPatSaj-wikipedia-org
Pat the Baker,Consumer goods,,,,1953[6],,,,,,,,,,,,Bakery,,,,MalPatSaj-wikipedia-org
Permanent TSB,Financials,,,,1884,,,,,,,,,,,,"Financial services, life insurance",,,,MalPatSaj-wikipedia-org
Penneys,Consumer services,,,,1962,,,,,,,,,,,,Part of Associated British Foods (UK),,,,MalPatSaj-wikipedia-org
Rabobank Ireland,Financials,,,,1994,,,,,,,,,,,,Part of Rabobank (Netherlands),,,,MalPatSaj-wikipedia-org
Raidió Teilifís Éireann (RTÉ),Consumer services,,,,1960,,,,,,,,,,,,Television and radio,,,,MalPatSaj-wikipedia-org
Ryanair,Consumer services,,,,1985,,,,,,,,,,,,Low-cost airline,,,,MalPatSaj-wikipedia-org
Shire,Health care,,,,1986,,,,,,,,,,,,Biopharmaceutical,,,,MalPatSaj-wikipedia-org
Smart Telecom,Telecommunications,,,,1989,,,,,,,,,,,,"Telecom, defunct 2011",,,,MalPatSaj-wikipedia-org
Smurfit Kappa,Consumer goods,,,,1934,,,,,,,,,,,,Packaging,,,,MalPatSaj-wikipedia-org
Smyths,Consumer services,,,,1986,,,,,,,,,,,,Toy retailer,,,,MalPatSaj-wikipedia-org
Stobart Air,Consumer services,,,,2014,,,,,,,,,,,,"Regional airline, defunct 2021",,,,MalPatSaj-wikipedia-org
Supermac's,Consumer services,,,,1978,,,,,,,,,,,,Fast food chain,,,,MalPatSaj-wikipedia-org
SuperValu,Consumer services,,,,1968,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
Teilifís na Gaeilge,Consumer services,,,,2007,,,,,,,,,,,,Operator of TG4 and Cúla 4,,,,MalPatSaj-wikipedia-org
Tesco Ireland,Consumer services,,,,1997,,,,,,,,,,,,"Supermarkets, part of Tesco (UK)",,,,MalPatSaj-wikipedia-org
The Airporter,Consumer services,,,,1990,,,,,,,,,,,,Coach connection between Derry and Belfast airports,,,,MalPatSaj-wikipedia-org
The Irish Times,Consumer services,,,,1859,,,,,,,,,,,,Daily newspaper,,,,MalPatSaj-wikipedia-org
Thomas Crosbie Holdings,Consumer services,,,,1841,,,,,,,,,,,,"Newspaper holdings, defunct 2013",,,,MalPatSaj-wikipedia-org
Three Ireland,Telecommunications,,,,2005,,,,,,,,,,,,Part of CK Hutchison Holdings (Hong Kong),,,,MalPatSaj-wikipedia-org
Tipperary Natural Mineral Water,Consumer goods,,,,1986,,,,,,,,,,,,"Mineral water, part of the Gleeson Group",,,,MalPatSaj-wikipedia-org
Today FM,Consumer services,,,,1997,,,,,,,,,,,,Subsidiary of Communicorp,,,,MalPatSaj-wikipedia-org
Trane Technologies,Conglomerate,,,,1871,,,,,,,,,,,,-,,,,MalPatSaj-wikipedia-org
Transport Infrastructure Ireland,Industrials,,,,2015,,,,,,,,,,,,National road and public transport infrastructure,,,,MalPatSaj-wikipedia-org
Virgin Media Television,Consumer services,,,,1998,,,,,,,,,,,,"Television, part of Virgin Media Ireland",,,,MalPatSaj-wikipedia-org
UDG Healthcare,Health care,,,,1948,,,,,,,,,,,,Health care support,,,,MalPatSaj-wikipedia-org
Ulster Bank,Financials,,,,1836,,,,,,,,,,,,"Big Four bank, part of NatWest Group (UK)",,,,MalPatSaj-wikipedia-org
Ulsterbus Foyle,Consumer services,,,,2006,,,,,,,,,,,,"Bus, part of Northern Ireland Transport Holding Company",,,,MalPatSaj-wikipedia-org
Ulsterbus,Consumer services,,,,1967,,,,,,,,,,,,"Bus, part of Northern Ireland Transport Holding Company",,,,MalPatSaj-wikipedia-org
Vhi Healthcare,Financials,,,,1957,,,,,,,,,,,,Health insurance,,,,MalPatSaj-wikipedia-org
Virgin Media Ireland,Telecommunications,,,,2005,,,,,,,,,,,,Subsidiary of Liberty Global (US),,,,MalPatSaj-wikipedia-org
Vizor,Technology,,,,2000,,,,,,,,,,,,Creator of regulator software for central banks,,,,MalPatSaj-wikipedia-org
Vodafone Ireland,Telecommunications,,,,1984,,,,,,,,,,,,"Subsidiary of Vodafone (UK), formerly Eircell",,,,MalPatSaj-wikipedia-org
Wireless Group,Consumer services,,,,2007,,,,,,,,,,,,Radio and television,,,,MalPatSaj-wikipedia-org
Wrightbus,Industrials,,,,1946,,,,,,,,,,,,Coach-builder,,,,MalPatSaj-wikipedia-org
A&G Management Consulting,Industrials,,,,1988,,,,,,,,,,,,Management consulting,,,,MalPatSaj-wikipedia-org
A2A,Utilities,,,,2008,,,,,,,,,,,,"Gas, water, electricity distribution",,,,MalPatSaj-wikipedia-org
Abarth,Consumer goods,,,,1949,,,,,,,,,,,,"Road and race cars, part of Stellantis",,,,MalPatSaj-wikipedia-org
Abon Plastic,Industrials,,,,1973,,,,,,,,,,,,Containers,,,,MalPatSaj-wikipedia-org
Aermacchi,Industrials,,,,1912,,,,,,,,,,,,"Aircraft, defunct 2003, now Leonardo S.p.A.",,,,MalPatSaj-wikipedia-org
Agip,Oil & gas,,,,1926,,,,,,,,,,,,Retail fuel marketing,,,,MalPatSaj-wikipedia-org
AgustaWestland,Industrials,,,,2000,,,,,,,,,,,,"Helicopters, part of Leonardo S.p.A.",,,,MalPatSaj-wikipedia-org
AGV,Consumer goods,,,,1946,,,,,,,,,,,,Helmets,,,,MalPatSaj-wikipedia-org
Air Dolomiti,Consumer services,,,,1991,,,,,,,,,,,,"Regional airline, part of Lufthansa (Germany)",,,,MalPatSaj-wikipedia-org
Air One,Consumer services,,,,1983,,,,,,,,,,,,"Airline, defunct 2014, merged in Alitalia",,,,MalPatSaj-wikipedia-org
ALAN,Consumer goods,,,,1972,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Alenia Aermacchi,Industrials,,,,2012,,,,,,,,,,,,"Defunct 2015, merged into Leonardo S.p.A.",,,,MalPatSaj-wikipedia-org
Alenia Aeronautica,Industrials,,,,1990,,,,,,,,,,,,"Defunct 2012, merged into Leonardo S.p.A.",,,,MalPatSaj-wikipedia-org
Alessi,Consumer goods,,,,1921,,,,,,,,,,,,"Design objects, kitchenware",,,,MalPatSaj-wikipedia-org
Alfa Romeo,Consumer goods,,,,1910,,,,,,,,,,,,"Road and race cars, part of Stellantis",,,,MalPatSaj-wikipedia-org
Alitalia,Consumer services,,,,1999,,,,,,,,,,,,"Flag carrier, defunct 2020",,,,MalPatSaj-wikipedia-org
Alleanza Assicurazioni,Financials,,,,1898,,,,,,,,,,,,Life insurance,,,,MalPatSaj-wikipedia-org
Alpinestars,Consumer goods,,,,1963,,,,,,,,,,,,Sportswear,,,,MalPatSaj-wikipedia-org
Andrea Moda,Consumer goods,,,,1985,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Angelini,Health care,,,,1919,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
Anonima Petroli Italiana,Oil & gas,,,,1933,,,,,,,,,,,,Petrochemical industry,,,,MalPatSaj-wikipedia-org
Ansaldo Energia,Utilities,,,,1853,,,,,,,,,,,,Power,,,,MalPatSaj-wikipedia-org
Ansaldo STS,Industrials,,,,2006,,,,,,,,,,,,Railway signaling and support,,,,MalPatSaj-wikipedia-org
Aprilia,Consumer goods,,,,1945,,,,,,,,,,,,Motorbikes,,,,MalPatSaj-wikipedia-org
Arflex,Consumer goods,,,,1947,,,,,,,,,,,,Contemporary furniture,,,,MalPatSaj-wikipedia-org
Armani,Consumer goods,,,,1975,,,,,,,,,,,,Fashion house,,,,MalPatSaj-wikipedia-org
Arnoldo Mondadori Editore,Consumer services,,,,1907,,,,,,,,,,,,Publishing house,,,,MalPatSaj-wikipedia-org
Artemide,Consumer goods,,,,1960,,,,,,,,,,,,Design objects,,,,MalPatSaj-wikipedia-org
Assicurazioni Generali,Financials,,,,1831,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Atala,Consumer goods,,,,1921,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Autobianchi,Consumer goods,,,,1995,,,,,,,,,,,,"Automobiles, production ceased",,,,MalPatSaj-wikipedia-org
Autogrill,Consumer services,,,,1947,,,,,,,,,,,,Catering,,,,MalPatSaj-wikipedia-org
Avio,Industrials,,,,1908,,,,,,,,,,,,Aerospace manufacturing,,,,MalPatSaj-wikipedia-org
Azimut Yachts,Industrials,,,,1969,,,,,,,,,,,,Yachts,,,,MalPatSaj-wikipedia-org
B Engineering,Consumer goods,,,,2000,,,,,,,,,,,,Road cars,,,,MalPatSaj-wikipedia-org
B&B Italia,Consumer goods,,,,1966,,,,,,,,,,,,Modern furniture,,,,MalPatSaj-wikipedia-org
Baldinini,Consumer goods,,,,1910,,,,,,,,,,,,Shoes,,,,MalPatSaj-wikipedia-org
Banca Carige,Financials,,,,1483,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Banca Monte dei Paschi di Siena,Financials,,,,1472,,,,,,,,,,,,Oldest operating bank in the world,,,,MalPatSaj-wikipedia-org
Banca Nazionale del Lavoro,Financials,,,,1913,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Banca Popolare di Milano,Financials,,,,1865,,,,,,,,,,,,"Bank, part of Banco BPM",,,,MalPatSaj-wikipedia-org
Banco Popolare,Financials,,,,2007,,,,,,,,,,,,"Bank, defunct 2016",,,,MalPatSaj-wikipedia-org
Bandini Automobili,Consumer goods,,,,1946,,,,,,,,,,,,"Road and race cars, defunct 1992",,,,MalPatSaj-wikipedia-org
Barilla Group,Consumer goods,,,,1877,,,,,,,,,,,,"Food, pasta",,,,MalPatSaj-wikipedia-org
Basso Bikes,Consumer goods,,,,1977,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Benelli Armi SpA,Industrials,,,,1967,,,,,,,,,,,,Firearms,,,,MalPatSaj-wikipedia-org
Benelli,Consumer goods,,,,1911,,,,,,,,,,,,"Motorbikes, defunct 2005, sold to Chinese Qianjiang Motorcycle",,,,MalPatSaj-wikipedia-org
Benetti,Industrials,,,,1873,,,,,,,,,,,,Shipbuilding,,,,MalPatSaj-wikipedia-org
Benetton Group,Consumer goods,,,,1965,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Bennet,Consumer services,,,,1964,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
Beretta,Industrials,,,,1526,,,,,,,,,,,,Firearms,,,,MalPatSaj-wikipedia-org
Bertolli,Consumer goods,,,,1865,,,,,,,,,,,,"Food, olive oil, part of Unilever (UK/Netherlands)",,,,MalPatSaj-wikipedia-org
Beta,Consumer goods,,,,1904,,,,,,,,,,,,Motorbikes,,,,MalPatSaj-wikipedia-org
Bettanin & Venturi,Consumer goods,,,,1994,,,,,,,,,,,,Men's footwear,,,,MalPatSaj-wikipedia-org
Bianchi,Consumer goods,,,,1885,,,,,,,,,,,,World's oldest bicycle manufacturer,,,,MalPatSaj-wikipedia-org
Bimota,Consumer goods,,,,1973,,,,,,,,,,,,Motorbikes,,,,MalPatSaj-wikipedia-org
Birel,Consumer goods,,,,1958,,,,,,,,,,,,Karts,,,,MalPatSaj-wikipedia-org
Birra Amarcord,Consumer goods,,,,1997,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Birra Ichnusa,Consumer goods,,,,1912,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Birra Menabrea,Consumer goods,,,,1846,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Birra Moretti,Consumer goods,,,,1859,,,,,,,,,,,,"Brewery, part of Heineken International (Netherlands)",,,,MalPatSaj-wikipedia-org
Birrificio Angelo Poretti,Consumer goods,,,,1877,,,,,,,,,,,,"Brewery, part of the Carlsberg Group (Denmark)",,,,MalPatSaj-wikipedia-org
Bizzarrini,Consumer goods,,,,1964,,,,,,,,,,,,"Automobiles, defunct 1969",,,,MalPatSaj-wikipedia-org
Blue Panorama Airlines,Consumer services,,,,1998,,,,,,,,,,,,Private airline,,,,MalPatSaj-wikipedia-org
Blufin,Consumer goods,,,,1977,,,,,,,,,,,,"Fashion house, Bluemarine",,,,MalPatSaj-wikipedia-org
Bompiani,Consumer services,,,,1929,,,,,,,,,,,,Publishing house,,,,MalPatSaj-wikipedia-org
Bontempi,Consumer goods,,,,1937,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
Bontoni,Consumer goods,,,,2004[6],,,,,,,,,,,,Men's shoes,,,,MalPatSaj-wikipedia-org
Borrani,Consumer goods,,,,1922,,,,,,,,,,,,Wheels,,,,MalPatSaj-wikipedia-org
Borsalino,Consumer goods,,,,1857,,,,,,,,,,,,Hats,,,,MalPatSaj-wikipedia-org
Bottecchia,Consumer goods,,,,1924,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Bottega Veneta,Consumer goods,,,,1966,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
B-P Battioni e Pagani S.p.A.,Industrials,,,,1959,,,,,,,,,,,,Forklifts,,,,MalPatSaj-wikipedia-org
Braccialini,Consumer goods,,,,1954,,,,,,,,,,,,Leather accessories,,,,MalPatSaj-wikipedia-org
Bracco Group,Health care,,,,1927,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
Breda,Industrials,,,,1886,,,,,,,,,,,,Defunct,,,,MalPatSaj-wikipedia-org
Brembo,Consumer goods,,,,1961,,,,,,,,,,,,Automotive braking systems,,,,MalPatSaj-wikipedia-org
Brioni,Consumer goods,,,,1945,,,,,,,,,,,,"Menswear, part of Kering (France)",,,,MalPatSaj-wikipedia-org
Brionvega,Consumer goods,,,,1945,,,,,,,,,,,,"Electronics, mobile phones",,,,MalPatSaj-wikipedia-org
Brondi,Consumer goods,,,,1935,,,,,,,,,,,,"Electronics, mobile phones",,,,MalPatSaj-wikipedia-org
Brunello Cucinelli,Consumer goods,,,,1978,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Bruno Magli,Consumer goods,,,,1936,,,,,,,,,,,,Shoes and leather goods,,,,MalPatSaj-wikipedia-org
Buitoni,Consumer goods,,,,1827,,,,,,,,,,,,"Food, pasta, part of Nestlé (Switzerland)",,,,MalPatSaj-wikipedia-org
Bulgari,Consumer goods,,,,1884,,,,,,,,,,,,Jewelry,,,,MalPatSaj-wikipedia-org
Buzzi Unicem,Industrials,,,,1999,,,,,,,,,,,,"Cement, concrete",,,,MalPatSaj-wikipedia-org
C.A.I. Second,Consumer services,,,,2006,,,,,,,,,,,,"Airline, defunct 2015",,,,MalPatSaj-wikipedia-org
Cagiva,Consumer goods,,,,1978,,,,,,,,,,,,Motorbikes,,,,MalPatSaj-wikipedia-org
Caltagirone Editore,Consumer services,,,,1999,,,,,,,,,,,,Publishing house,,,,MalPatSaj-wikipedia-org
Calzaturificio fratelli soldini,Consumer goods,,,,1945,,,,,,,,,,,,Shoes,,,,MalPatSaj-wikipedia-org
Cambiocasa,Financials,,,,1995,,,,,,,,,,,,Developer,,,,MalPatSaj-wikipedia-org
Campagnolo,Consumer goods,,,,1933,,,,,,,,,,,,Bicycle supplies,,,,MalPatSaj-wikipedia-org
Campari Group,Consumer goods,,,,1860,,,,,,,,,,,,Drinks,,,,MalPatSaj-wikipedia-org
Canali,Consumer goods,,,,1934,,,,,,,,,,,,Menswear,,,,MalPatSaj-wikipedia-org
Candy,Consumer goods,,,,1945,,,,,,,,,,,,"Appliances, part of Haier (China)",,,,MalPatSaj-wikipedia-org
Caraceni,Consumer goods,,,,1913,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
Carpigiani,Consumer goods,,,,1944,,,,,,,,,,,,Ice cream machines,,,,MalPatSaj-wikipedia-org
Carrera Sunglasses,Consumer goods,,,,1956,,,,,,,,,,,,Glasses,,,,MalPatSaj-wikipedia-org
Carrozzeria Boneschi,Industrials,,,,1919,,,,,,,,,,,,Coachbuilder,,,,MalPatSaj-wikipedia-org
Carrozzeria Castagna,Industrials,,,,1849,,,,,,,,,,,,Coachbuilder,,,,MalPatSaj-wikipedia-org
Carrozzeria Ghia,Industrials,,,,1916,,,,,,,,,,,,Coachbuilder,,,,MalPatSaj-wikipedia-org
Carrozzeria Marazzi,Industrials,,,,1967,,,,,,,,,,,,Coachbuilder,,,,MalPatSaj-wikipedia-org
Carrozzeria Scaglietti,Industrials,,,,1951,,,,,,,,,,,,"Coachbuilder, defunct",,,,MalPatSaj-wikipedia-org
Carrozzeria Touring,Industrials,,,,1926,,,,,,,,,,,,Coachbuilder,,,,MalPatSaj-wikipedia-org
Casa Ricordi,Consumer services,,,,1808,,,,,,,,,,,,Classical music,,,,MalPatSaj-wikipedia-org
Cassina S.p.A.,Consumer goods,,,,1927,,,,,,,,,,,,Furniture,,,,MalPatSaj-wikipedia-org
Castagnari,Consumer goods,,,,1914,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
Chicco,Consumer goods,,,,1958,,,,,,,,,,,,Children's items and toys,,,,MalPatSaj-wikipedia-org
Chiesi Farmaceutici S.p.A.,Health care,,,,1935,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
Cinelli,Consumer goods,,,,1948,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Cinzano,Consumer goods,,,,1757,,,,,,,,,,,,"Drinks and spumante wine, part of Campari Group",,,,MalPatSaj-wikipedia-org
Cirio,Consumer goods,,,,1856,,,,,,,,,,,,Food,,,,MalPatSaj-wikipedia-org
Class Editori,Consumer services,,,,1986,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Colnago,Consumer goods,,,,1952,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Colotti Trasmissioni,Consumer goods,,,,1958,,,,,,,,,,,,Limited-slip differentials and transmissions,,,,MalPatSaj-wikipedia-org
Columbus,Consumer goods,,,,1919,,,,,,,,,,,,Bicycle tubing,,,,MalPatSaj-wikipedia-org
Comau,Industrials,,,,1973,,,,,,,,,,,,"Industrial robots, part of FCA Italy",,,,MalPatSaj-wikipedia-org
Comus S.p.A.,Consumer goods,,,,?,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
COMVERT S.r.l.,Consumer goods,,,,1994,,,,,,,,,,,,"Clothing, magazines and luxury goods",,,,MalPatSaj-wikipedia-org
Conad,Consumer services,,,,1962,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
Coop,Consumer services,,,,1967,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
Coppola Industria Alimentare,Consumer goods,,,,1952,,,,,,,,,,,,Canned tomatoes,,,,MalPatSaj-wikipedia-org
Corneliani,Consumer goods,,,,1958,,,,,,,,,,,,Menswear,,,,MalPatSaj-wikipedia-org
Costa Crociere,Consumer services,,,,1854,,,,,,,,,,,,Cruise line,,,,MalPatSaj-wikipedia-org
Crumar,Consumer goods,,,,1971,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
Dainese,Consumer goods,,,,1972,,,,,,,,,,,,Helmets and protective equipment,,,,MalPatSaj-wikipedia-org
Dallara,Consumer goods,,,,1972,,,,,,,,,,,,Race cars,,,,MalPatSaj-wikipedia-org
Damiani,Consumer goods,,,,1924,,,,,,,,,,,,Jewelry,,,,MalPatSaj-wikipedia-org
Danieli,Industrials,,,,1914,,,,,,,,,,,,Metals industry,,,,MalPatSaj-wikipedia-org
Dario Pegoretti,Consumer goods,,,,1956,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
De Agostini,Consumer services,,,,1901,,,,,,,,,,,,Media holding,,,,MalPatSaj-wikipedia-org
De Cecco,Consumer goods,,,,1886,,,,,,,,,,,,"Food, pasta",,,,MalPatSaj-wikipedia-org
De Rosa,Consumer goods,,,,1953,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
De Tomaso,Consumer goods,,,,1959,,,,,,,,,,,,"Road cars, defunct 2015",,,,MalPatSaj-wikipedia-org
Dell'Orto,Consumer goods,,,,1933,,,,,,,,,,,,Carburetors,,,,MalPatSaj-wikipedia-org
DeLonghi,Consumer goods,,,,1902,,,,,,,,,,,,Coffee machines,,,,MalPatSaj-wikipedia-org
Design42Day,Consumer services,,,,2007,,,,,,,,,,,,Design publishing,,,,MalPatSaj-wikipedia-org
Di Blasi Industriale,Consumer goods,,,,1952,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Diadora,Consumer goods,,,,1948,,,,,,,,,,,,"Shoes, part of Geox",,,,MalPatSaj-wikipedia-org
Diesel,Consumer goods,,,,1978,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Dolce & Gabbana,Consumer goods,,,,1985,,,,,,,,,,,,Fashion house,,,,MalPatSaj-wikipedia-org
DR Motor Company,Consumer goods,,,,2006,,,,,,,,,,,,Road cars,,,,MalPatSaj-wikipedia-org
Ducati,Consumer goods,,,,1926,,,,,,,,,,,,"Motorbikes, part of the Volkswagen Group (Germany)",,,,MalPatSaj-wikipedia-org
Ducati Energia,Industrials,,,,1926,,,,,,,,,,,,"Automotive, energy, electronics",,,,MalPatSaj-wikipedia-org
Durst,Technology,,,,1936,,,,,,,,,,,,Photographic and printing equipment,,,,MalPatSaj-wikipedia-org
Edison,Utilities,,,,1884,,,,,,,,,,,,Electricity and natural gas,,,,MalPatSaj-wikipedia-org
Edoardo Raffinerie Garrone (ERG),Utilities,,,,1938,,,,,,,,,,,,Renewable energy,,,,MalPatSaj-wikipedia-org
Eko guitars,Consumer goods,,,,1959,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
